model,trial,training_condition,pathway,mae,error
4,266,blocked,supplied context,9.97155495952029e-08,0.0
4,266,blocked,zero context,9.625806285384897e-08,0.0
4,266,blocked,error-gated replacement,9.97155495952029e-08,0.0
4,267,blocked,supplied context,1.7065727320186852e-07,0.0
4,267,blocked,zero context,1.7651142059094127e-07,0.0
4,267,blocked,error-gated replacement,1.7065727320186852e-07,0.0
4,268,blocked,supplied context,1.1140045899082907e-06,0.0
4,268,blocked,zero context,1.2180562407593243e-06,0.0
4,268,blocked,error-gated replacement,1.1140045899082907e-06,0.0
4,269,blocked,supplied context,1.6060994312283583e-07,0.0
4,269,blocked,zero context,1.5663886188121978e-07,0.0
4,269,blocked,error-gated replacement,1.6060994312283583e-07,0.0
4,270,blocked,supplied context,1.0395190486178763e-07,0.0
4,270,blocked,zero context,1.535269262831207e-07,0.0
4,270,blocked,error-gated replacement,1.0395190486178763e-07,0.0
4,271,blocked,supplied context,0.6252167224884033,1.0
4,271,blocked,zero context,0.621032178401947,1.0
4,271,blocked,error-gated replacement,0.6252167224884033,1.0
4,272,blocked,supplied context,0.5818250179290771,1.0
4,272,blocked,zero context,0.5804202556610107,1.0
4,272,blocked,error-gated replacement,0.5899595022201538,1.0
4,273,blocked,supplied context,0.8100289702415466,1.0
4,273,blocked,zero context,0.8100037574768066,1.0
4,273,blocked,error-gated replacement,0.8100289702415466,1.0
4,274,blocked,supplied context,0.7930374145507812,1.0
4,274,blocked,zero context,0.7920836210250854,1.0
4,274,blocked,error-gated replacement,0.7997356653213501,1.0
4,275,blocked,supplied context,0.6542719602584839,1.0
4,275,blocked,zero context,0.6531633734703064,1.0
4,275,blocked,error-gated replacement,0.6542719602584839,1.0
4,276,blocked,supplied context,4.1331793454446597e-07,0.0
4,276,blocked,zero context,3.529968353177537e-07,0.0
4,276,blocked,error-gated replacement,4.0238978726847563e-07,0.0
4,277,blocked,supplied context,2.235356532764854e-06,0.0
4,277,blocked,zero context,2.0488669179030694e-06,0.0
4,277,blocked,error-gated replacement,2.01746206585085e-06,0.0
4,278,blocked,supplied context,6.265250931392075e-07,0.0
4,278,blocked,zero context,5.855302447344002e-07,0.0
4,278,blocked,error-gated replacement,5.556296400754945e-07,0.0
4,279,blocked,supplied context,8.456540854240302e-07,0.0
4,279,blocked,zero context,7.314721415241365e-07,0.0
4,279,blocked,error-gated replacement,6.719848784086935e-07,0.0
4,280,blocked,supplied context,0.31321966648101807,0.0
4,280,blocked,zero context,0.3043898344039917,0.0
4,280,blocked,error-gated replacement,0.2692154049873352,0.0
4,281,blocked,supplied context,0.6510456800460815,1.0
4,281,blocked,zero context,0.6446892023086548,1.0
4,281,blocked,error-gated replacement,0.6134082078933716,1.0
4,282,blocked,supplied context,0.7352545857429504,1.0
4,282,blocked,zero context,0.7331570982933044,1.0
4,282,blocked,error-gated replacement,0.7352545857429504,1.0
4,283,blocked,supplied context,0.40716272592544556,0.0
4,283,blocked,zero context,0.4054868221282959,0.0
4,283,blocked,error-gated replacement,0.409045934677124,0.0
4,284,blocked,supplied context,0.34858646988868713,0.0
4,284,blocked,zero context,0.3442842364311218,0.0
4,284,blocked,error-gated replacement,0.3264613151550293,0.0
4,285,blocked,supplied context,0.6775479316711426,1.0
4,285,blocked,zero context,0.6905040740966797,1.0
4,285,blocked,error-gated replacement,0.7081364989280701,1.0
4,286,blocked,supplied context,0.6910800933837891,1.0
4,286,blocked,zero context,0.6931475400924683,1.0
4,286,blocked,error-gated replacement,0.6910800933837891,1.0
4,287,blocked,supplied context,0.5784754753112793,1.0
4,287,blocked,zero context,0.5809608697891235,1.0
4,287,blocked,error-gated replacement,0.5786542892456055,1.0
4,288,blocked,supplied context,0.7812072038650513,1.0
4,288,blocked,zero context,0.7820233702659607,1.0
4,288,blocked,error-gated replacement,0.7812072038650513,1.0
4,289,blocked,supplied context,0.685118556022644,1.0
4,289,blocked,zero context,0.678371787071228,1.0
4,289,blocked,error-gated replacement,0.6901798248291016,1.0
4,290,blocked,supplied context,1.4570830444426974e-06,0.0
4,290,blocked,zero context,1.3357854413698078e-06,0.0
4,290,blocked,error-gated replacement,1.4570830444426974e-06,0.0
4,291,blocked,supplied context,2.1140197077329503e-06,0.0
4,291,blocked,zero context,1.940259608090855e-06,0.0
4,291,blocked,error-gated replacement,2.1140197077329503e-06,0.0
4,292,blocked,supplied context,5.899092880845558e-10,0.0
4,292,blocked,zero context,5.953427750782225e-10,0.0
4,292,blocked,error-gated replacement,5.899092880845558e-10,0.0
4,293,blocked,supplied context,2.667056833161041e-06,0.0
4,293,blocked,zero context,2.3700799829384778e-06,0.0
4,293,blocked,error-gated replacement,2.667056833161041e-06,0.0
4,294,blocked,supplied context,3.0120716587589413e-07,0.0
4,294,blocked,zero context,3.0124343197712733e-07,0.0
4,294,blocked,error-gated replacement,3.0120716587589413e-07,0.0
4,295,blocked,supplied context,0.5425862073898315,1.0
4,295,blocked,zero context,0.5596630573272705,1.0
4,295,blocked,error-gated replacement,0.5425862073898315,1.0
4,296,blocked,supplied context,0.5489150285720825,1.0
4,296,blocked,zero context,0.5631901025772095,1.0
4,296,blocked,error-gated replacement,0.5529559850692749,1.0
4,297,blocked,supplied context,0.6749740242958069,1.0
4,297,blocked,zero context,0.6871322393417358,1.0
4,297,blocked,error-gated replacement,0.6749740242958069,1.0
4,298,blocked,supplied context,0.4829910397529602,0.0
4,298,blocked,zero context,0.5015424489974976,1.0
4,298,blocked,error-gated replacement,0.5203438997268677,1.0
4,299,blocked,supplied context,0.48875629901885986,0.0
4,299,blocked,zero context,0.49630188941955566,0.0
4,299,blocked,error-gated replacement,0.48875629901885986,0.0
4,300,blocked,supplied context,1.2003475831079413e-06,0.0
4,300,blocked,zero context,1.0811119182108087e-06,0.0
4,300,blocked,error-gated replacement,1.2003475831079413e-06,0.0
4,301,blocked,supplied context,2.3794766548235202e-06,0.0
4,301,blocked,zero context,2.267076752104913e-06,0.0
4,301,blocked,error-gated replacement,2.3794766548235202e-06,0.0
4,302,blocked,supplied context,1.6455987861263566e-05,0.0
4,302,blocked,zero context,1.4955838196328841e-05,0.0
4,302,blocked,error-gated replacement,1.6455987861263566e-05,0.0
4,303,blocked,supplied context,1.144255747931311e-06,0.0
4,303,blocked,zero context,1.1986511481154594e-06,0.0
4,303,blocked,error-gated replacement,1.144255747931311e-06,0.0
4,304,blocked,supplied context,0.2231977880001068,0.0
4,304,blocked,zero context,0.22336894273757935,0.0
4,304,blocked,error-gated replacement,0.2231977880001068,0.0
4,305,blocked,supplied context,0.3683817386627197,0.0
4,305,blocked,zero context,0.36257922649383545,0.0
4,305,blocked,error-gated replacement,0.3683817386627197,0.0
4,306,blocked,supplied context,0.23510006070137024,0.0
4,306,blocked,zero context,0.2361161708831787,0.0
4,306,blocked,error-gated replacement,0.23510006070137024,0.0
4,307,blocked,supplied context,0.35392123460769653,0.0
4,307,blocked,zero context,0.35480350255966187,0.0
4,307,blocked,error-gated replacement,0.35392123460769653,0.0
4,308,blocked,supplied context,0.3081914782524109,0.0
4,308,blocked,zero context,0.29961758852005005,0.0
4,308,blocked,error-gated replacement,0.3081914782524109,0.0
4,309,blocked,supplied context,4.338074290899385e-07,0.0
4,309,blocked,zero context,3.7377151329565095e-07,0.0
4,309,blocked,error-gated replacement,4.338074290899385e-07,0.0
4,310,blocked,supplied context,4.315034800583817e-07,0.0
4,310,blocked,zero context,3.715517777891364e-07,0.0
4,310,blocked,error-gated replacement,4.315034800583817e-07,0.0
4,311,blocked,supplied context,9.275633039429465e-11,0.0
4,311,blocked,zero context,9.850046472914542e-11,0.0
4,311,blocked,error-gated replacement,9.275633039429465e-11,0.0
4,312,blocked,supplied context,3.0051316457502253e-07,0.0
4,312,blocked,zero context,2.409734918273898e-07,0.0
4,312,blocked,error-gated replacement,3.0051316457502253e-07,0.0
4,313,blocked,supplied context,3.5906410289499036e-07,0.0
4,313,blocked,zero context,3.5909988582716323e-07,0.0
4,313,blocked,error-gated replacement,3.5906410289499036e-07,0.0
4,314,blocked,supplied context,0.19940441846847534,0.0
4,314,blocked,zero context,0.20074501633644104,0.0
4,314,blocked,error-gated replacement,0.19940441846847534,0.0
4,315,blocked,supplied context,0.14574937522411346,0.0
4,315,blocked,zero context,0.1514563411474228,0.0
4,315,blocked,error-gated replacement,0.14574937522411346,0.0
4,316,blocked,supplied context,0.21638981997966766,0.0
4,316,blocked,zero context,0.2164434939622879,0.0
4,316,blocked,error-gated replacement,0.21638981997966766,0.0
4,317,blocked,supplied context,0.12909391522407532,0.0
4,317,blocked,zero context,0.1321473866701126,0.0
4,317,blocked,error-gated replacement,0.12909391522407532,0.0
4,318,blocked,supplied context,0.1830993890762329,0.0
4,318,blocked,zero context,0.1853548288345337,0.0
4,318,blocked,error-gated replacement,0.1830993890762329,0.0
4,319,blocked,supplied context,1.438516164853354e-06,0.0
4,319,blocked,zero context,1.259777036466403e-06,0.0
4,319,blocked,error-gated replacement,1.438516164853354e-06,0.0
4,320,blocked,supplied context,2.49568614663076e-07,0.0
4,320,blocked,zero context,1.9137272033731278e-07,0.0
4,320,blocked,error-gated replacement,2.49568614663076e-07,0.0
4,321,blocked,supplied context,1.0856329026864842e-05,0.0
4,321,blocked,zero context,1.0122653293365147e-05,0.0
4,321,blocked,error-gated replacement,1.0856329026864842e-05,0.0
4,322,blocked,supplied context,6.094189188843302e-07,0.0
4,322,blocked,zero context,5.504450086846191e-07,0.0
4,322,blocked,error-gated replacement,6.094189188843302e-07,0.0
4,323,blocked,supplied context,0.25729137659072876,0.0
4,323,blocked,zero context,0.2590044140815735,0.0
4,323,blocked,error-gated replacement,0.25729137659072876,0.0
4,324,blocked,supplied context,0.28433549404144287,0.0
4,324,blocked,zero context,0.2855030298233032,0.0
4,324,blocked,error-gated replacement,0.28433549404144287,0.0
4,325,blocked,supplied context,0.18228662014007568,0.0
4,325,blocked,zero context,0.18613331019878387,0.0
4,325,blocked,error-gated replacement,0.18228662014007568,0.0
4,326,blocked,supplied context,0.34982848167419434,0.0
4,326,blocked,zero context,0.3516629636287689,0.0
4,326,blocked,error-gated replacement,0.34982848167419434,0.0
4,327,blocked,supplied context,0.2308422029018402,0.0
4,327,blocked,zero context,0.22417601943016052,0.0
4,327,blocked,error-gated replacement,0.2308422029018402,0.0
4,328,blocked,supplied context,1.826805657856312e-07,0.0
4,328,blocked,zero context,1.2304587926337263e-07,0.0
4,328,blocked,error-gated replacement,1.826805657856312e-07,0.0
4,329,blocked,supplied context,6.098442639768109e-08,0.0
4,329,blocked,zero context,6.099835303530199e-08,0.0
4,329,blocked,error-gated replacement,6.098442639768109e-08,0.0
4,330,blocked,supplied context,1.073321986844178e-09,0.0
4,330,blocked,zero context,9.249349619544489e-10,0.0
4,330,blocked,error-gated replacement,1.073321986844178e-09,0.0
4,331,blocked,supplied context,3.62231048711692e-07,0.0
4,331,blocked,zero context,3.022716725809005e-07,0.0
4,331,blocked,error-gated replacement,3.62231048711692e-07,0.0
4,332,blocked,supplied context,3.7998916013748385e-07,0.0
4,332,blocked,zero context,3.2107939773595717e-07,0.0
4,332,blocked,error-gated replacement,3.7998916013748385e-07,0.0
4,333,blocked,supplied context,0.18111871182918549,0.0
4,333,blocked,zero context,0.1840851902961731,0.0
4,333,blocked,error-gated replacement,0.18111871182918549,0.0
4,334,blocked,supplied context,0.1797938048839569,0.0
4,334,blocked,zero context,0.18440544605255127,0.0
4,334,blocked,error-gated replacement,0.1797938048839569,0.0
4,335,blocked,supplied context,0.17853865027427673,0.0
4,335,blocked,zero context,0.18097086250782013,0.0
4,335,blocked,error-gated replacement,0.17853865027427673,0.0
4,336,blocked,supplied context,0.07486318051815033,0.0
4,336,blocked,zero context,0.07719430327415466,0.0
4,336,blocked,error-gated replacement,0.07486318051815033,0.0
4,337,blocked,supplied context,0.12150733172893524,0.0
4,337,blocked,zero context,0.12260854989290237,0.0
4,337,blocked,error-gated replacement,0.12150733172893524,0.0
4,338,blocked,supplied context,2.36882942772354e-06,0.0
4,338,blocked,zero context,2.249954150101985e-06,0.0
4,338,blocked,error-gated replacement,2.36882942772354e-06,0.0
4,339,blocked,supplied context,1.896278405411067e-07,0.0
4,339,blocked,zero context,1.9078316881859791e-07,0.0
4,339,blocked,error-gated replacement,1.896278405411067e-07,0.0
4,340,blocked,supplied context,2.438678620819701e-06,0.0
4,340,blocked,zero context,2.5330070911877556e-06,0.0
4,340,blocked,error-gated replacement,2.438678620819701e-06,0.0
4,341,blocked,supplied context,1.3263676237329491e-06,0.0
4,341,blocked,zero context,1.2686896297964267e-06,0.0
4,341,blocked,error-gated replacement,1.3263676237329491e-06,0.0
4,342,blocked,supplied context,0.40476667881011963,0.0
4,342,blocked,zero context,0.40715789794921875,0.0
4,342,blocked,error-gated replacement,0.40476667881011963,0.0
4,343,blocked,supplied context,0.45025259256362915,0.0
4,343,blocked,zero context,0.45085689425468445,0.0
4,343,blocked,error-gated replacement,0.45025259256362915,0.0
4,344,blocked,supplied context,0.3873758912086487,0.0
4,344,blocked,zero context,0.39131662249565125,0.0
4,344,blocked,error-gated replacement,0.3873758912086487,0.0
4,345,blocked,supplied context,0.5176948308944702,1.0
4,345,blocked,zero context,0.5193517804145813,1.0
4,345,blocked,error-gated replacement,0.5176948308944702,1.0
4,346,blocked,supplied context,0.45344606041908264,0.0
4,346,blocked,zero context,0.4528955817222595,0.0
4,346,blocked,error-gated replacement,0.45399343967437744,0.0
4,347,blocked,supplied context,1.4568720871466212e-05,0.0
4,347,blocked,zero context,1.3737550943915267e-05,0.0
4,347,blocked,error-gated replacement,1.6766429325798526e-05,0.0
4,348,blocked,supplied context,3.368865691300016e-06,0.0
4,348,blocked,zero context,2.837737838490284e-06,0.0
4,348,blocked,error-gated replacement,3.547356527633383e-06,0.0
4,349,blocked,supplied context,6.061913637722682e-08,0.0
4,349,blocked,zero context,6.066297686402322e-08,0.0
4,349,blocked,error-gated replacement,6.047001477327285e-08,0.0
4,350,blocked,supplied context,3.7734901070507476e-06,0.0
4,350,blocked,zero context,3.532470145728439e-06,0.0
4,350,blocked,error-gated replacement,3.950522113882471e-06,0.0
4,351,blocked,supplied context,7.940424211483332e-07,0.0
4,351,blocked,zero context,7.341314471887017e-07,0.0
4,351,blocked,error-gated replacement,5.524364610209886e-07,0.0
4,352,blocked,supplied context,0.32577401399612427,0.0
4,352,blocked,zero context,0.3419167399406433,0.0
4,352,blocked,error-gated replacement,0.30190497636795044,0.0
4,353,blocked,supplied context,0.33530154824256897,0.0
4,353,blocked,zero context,0.3390966057777405,0.0
4,353,blocked,error-gated replacement,0.33115914463996887,0.0
4,354,blocked,supplied context,0.31734132766723633,0.0
4,354,blocked,zero context,0.3294374942779541,0.0
4,354,blocked,error-gated replacement,0.3540058434009552,0.0
4,355,blocked,supplied context,0.24407613277435303,0.0
4,355,blocked,zero context,0.2508041560649872,0.0
4,355,blocked,error-gated replacement,0.20264673233032227,0.0
4,356,blocked,supplied context,0.3860962688922882,0.0
4,356,blocked,zero context,0.38793858885765076,0.0
4,356,blocked,error-gated replacement,0.38364577293395996,0.0
4,357,blocked,supplied context,1.79847666004207e-05,0.0
4,357,blocked,zero context,1.640053596929647e-05,0.0
4,357,blocked,error-gated replacement,1.3599877092929091e-05,0.0
4,358,blocked,supplied context,1.0834025488293264e-05,0.0
4,358,blocked,zero context,1.0105924047820736e-05,0.0
4,358,blocked,error-gated replacement,1.1748737051675562e-05,0.0
4,359,blocked,supplied context,3.028184892173158e-06,0.0
4,359,blocked,zero context,3.1761535410623765e-06,0.0
4,359,blocked,error-gated replacement,2.3536779281130293e-06,0.0
4,360,blocked,supplied context,1.8913783605967183e-06,0.0
4,360,blocked,zero context,1.6551001635889406e-06,0.0
4,360,blocked,error-gated replacement,2.187062591474387e-06,0.0
4,361,blocked,supplied context,0.5118182897567749,1.0
4,361,blocked,zero context,0.5199048519134521,1.0
4,361,blocked,error-gated replacement,0.530113935470581,1.0
4,362,blocked,supplied context,0.690161943435669,1.0
4,362,blocked,zero context,0.6918787956237793,1.0
